epseason,epnum,epname,rating,dynamics,chandler_joey,chandler_monica,chandler_phoebe,chandler_rachel,chandler_ross,joey_monica,joey_phoebe,joey_rachel,joey_ross,monica_phoebe,monica_rachel,monica_ross,phoebe_rachel,phoebe_ross,rachel_ross
4,16,The One with the Fake Party,8.3,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,16,The One with the Fake Party,8.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,17,The One with the Free Porn,8.7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,17,The One with the Free Porn,8.7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,17,The One with the Free Porn,8.7,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18,The One with Rachel's New Dress,8.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18,The One with Rachel's New Dress,8.4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18,The One with Rachel's New Dress,8.4,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,19,The One with All the Haste,8.7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,19,The One with All the Haste,8.7,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,20,The One with All the Wedding Dresses,8.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,20,The One with All the Wedding Dresses,8.6,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,20,The One with All the Wedding Dresses,8.6,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,21,The One with the Invitation,7.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,21,The One with the Invitation,7.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,22,The One with the Worst Best Man Ever,8.6,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,22,The One with the Worst Best Man Ever,8.6,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,23,The One with Ross's Wedding: Part One,8.8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,23,The One with Ross's Wedding: Part One,8.8,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,23,The One with Ross's Wedding: Part One,8.8,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,24,The One with Ross's Wedding: Part Two,9.2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,24,The One with Ross's Wedding: Part Two,9.2,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,The One After Ross Says Rachel,8.9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,The One After Ross Says Rachel,8.9,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,The One with All the Kissing,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,The One with All the Kissing,9,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,The One with All the Kissing,9,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,2,The One with All the Kissing,9,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,3,The One Hundredth,8.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,The One Hundredth,8.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,The One Hundredth,8.8,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,The One Where Phoebe Hates PBS,8.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,The One Where Phoebe Hates PBS,8.3,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,4,The One Where Phoebe Hates PBS,8.3,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,The One with the Kips,8.8,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,The One with the Kips,8.8,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,The One with the Kips,8.8,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,The One with the Yeti,8.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,The One with the Yeti,8.1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,The One with the Yeti,8.1,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,7,The One Where Ross Moves In,8.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7,The One Where Ross Moves In,8.4,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,7,The One Where Ross Moves In,8.4,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8,The One with the Thanksgivings,9.2,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,9,The One with Ross's Sandwich,9.1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,9,The One with Ross's Sandwich,9.1,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,9,The One with Ross's Sandwich,9.1,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,The One with the Inappropriate Sister,8.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,The One with the Inappropriate Sister,8.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,The One with the Inappropriate Sister,8.2,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,The One with All the Resolutions,9.1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,The One with All the Resolutions,9.1,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,11,The One with All the Resolutions,9.1,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,11,The One with All the Resolutions,9.1,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,The One with Chandler's Work Laugh,8.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,The One with Chandler's Work Laugh,8.3,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,The One with Chandler's Work Laugh,8.3,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,13,The One with Joey's Bag,8.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,13,The One with Joey's Bag,8.2,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,13,The One with Joey's Bag,8.2,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,14,The One Where Everybody Finds Out,9.7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14,The One Where Everybody Finds Out,9.7,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14,The One Where Everybody Finds Out,9.7,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15,The One with the Girl Who Hits Joey,8.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15,The One with the Girl Who Hits Joey,8.6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15,The One with the Girl Who Hits Joey,8.6,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,16,The One with the Cop,8.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,16,The One with the Cop,8.6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,16,The One with the Cop,8.6,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,17,The One with Rachel's Inadvertent Kiss,8.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,17,The One with Rachel's Inadvertent Kiss,8.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,17,The One with Rachel's Inadvertent Kiss,8.5,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,18,The One Where Rachel Smokes,8.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,18,The One Where Rachel Smokes,8.1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,18,The One Where Rachel Smokes,8.1,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,19,The One Where Ross Can't Flirt,8.8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,19,The One Where Ross Can't Flirt,8.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,19,The One Where Ross Can't Flirt,8.8,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20,The One with the Ride Along,8.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20,The One with the Ride Along,8.4,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,21,The One with the Ball,8.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,21,The One with the Ball,8.6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,21,The One with the Ball,8.6,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,21,The One with the Ball,8.6,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,22,The One with Joey's Big Break,8.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,22,The One with Joey's Big Break,8.3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23,The One in Vegas: Part 1,8.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23,The One in Vegas: Part 1,8.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23,The One in Vegas: Part 1,8.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23,The One in Vegas: Part 1,8.8,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23,The One in Vegas: Part 1,8.8,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,24,The One in Vegas: Part 2,9.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24,The One in Vegas: Part 2,9.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24,The One in Vegas: Part 2,9.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24,The One in Vegas: Part 2,9.1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24,The One in Vegas: Part 2,9.1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,1,The One After Vegas,8.8,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,The One After Vegas,8.8,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,1,The One After Vegas,8.8,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2,The One Where Ross Hugs Rachel,8.3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,2,The One Where Ross Hugs Rachel,8.3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2,The One Where Ross Hugs Rachel,8.3,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,The One Where Ross Hugs Rachel,8.3,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,The One with Ross's Denial,8.3,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,The One with Ross's Denial,8.3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,4,The One Where Joey Loses His Insurance,8.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,The One Where Joey Loses His Insurance,8.6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,The One Where Joey Loses His Insurance,8.6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,5,The One with Joey's Porsche,8.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,The One with Joey's Porsche,8.2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,5,The One with Joey's Porsche,8.2,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,The One on the Last Night,8.6,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,The One on the Last Night,8.6,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,7,The One Where Phoebe Runs,8.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,7,The One Where Phoebe Runs,8.4,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,7,The One Where Phoebe Runs,8.4,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,8,The One with Ross' Teeth,8.6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,8,The One with Ross' Teeth,8.6,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,9,The One Where Ross Got High,9.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,9,The One Where Ross Got High,9.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,9,The One Where Ross Got High,9.2,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,9,The One Where Ross Got High,9.2,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,10,The One with the Routine,8.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,10,The One with the Routine,8.6,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,10,The One with the Routine,8.6,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,11,The One with the Apothecary Table,8.2,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,11,The One with the Apothecary Table,8.2,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,12,The One with the Joke,8.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,12,The One with the Joke,8.1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,12,The One with the Joke,8.1,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,13,The One with Rachel's Sister,8.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,13,The One with Rachel's Sister,8.3,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,13,The One with Rachel's Sister,8.3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,14,The One Where Chandler Can't Cry,8.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14,The One Where Chandler Can't Cry,8.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14,The One Where Chandler Can't Cry,8.6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,15,The One That Could Have Been: Part 1,8.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15,The One That Could Have Been: Part 1,8.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15,The One That Could Have Been: Part 1,8.6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15,The One That Could Have Been: Part 1,8.6,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15,The One That Could Have Been: Part 1,8.6,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15,The One That Could Have Been: Part 1,8.6,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,16,The One That Could Have Been: Part 2,8.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,The One That Could Have Been: Part 2,8.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,The One That Could Have Been: Part 2,8.6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,The One That Could Have Been: Part 2,8.6,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,The One That Could Have Been: Part 2,8.6,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,The One That Could Have Been: Part 2,8.6,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,17,The One with Unagi,9.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,17,The One with Unagi,9.1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,17,The One with Unagi,9.1,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18,The One Where Ross Dates a Student,8.4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18,The One Where Ross Dates a Student,8.4,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,19,The One with Joey's Fridge,8.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,19,The One with Joey's Fridge,8.4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,19,The One with Joey's Fridge,8.4,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,20,The One with Mac and C.H.E.E.S.E.,7.5,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,21,The One Where Ross Meets Elizabeth's Dad,8.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,21,The One Where Ross Meets Elizabeth's Dad,8.6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,21,The One Where Ross Meets Elizabeth's Dad,8.6,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,22,The One Where Paul's the Man,9,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,22,The One Where Paul's the Man,9,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,23,The One with the Ring,8.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,23,The One with the Ring,8.6,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,23,The One with the Ring,8.6,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,24,The One with the Proposal: Part 1,8.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,24,The One with the Proposal: Part 1,8.8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,24,The One with the Proposal: Part 1,8.8,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25,The One with the Proposal: Part 2,9.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25,The One with the Proposal: Part 2,9.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25,The One with the Proposal: Part 2,9.3,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,The One with Monica's Thunder,8.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,The One with Monica's Thunder,8.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,The One with Monica's Thunder,8.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,The One with Monica's Thunder,8.4,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,The One with Rachel's Book,8.4,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,The One with Rachel's Book,8.4,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,2,The One with Rachel's Book,8.4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,3,The One with Phoebe's Cookies,8.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,The One with Phoebe's Cookies,8.2,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,3,The One with Phoebe's Cookies,8.2,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,4,The One with Rachel's Assistant,8.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,The One with Rachel's Assistant,8.2,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,The One with Rachel's Assistant,8.2,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,5,The One with the Engagement Picture,8.2,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,The One with the Engagement Picture,8.2,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,5,The One with the Engagement Picture,8.2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,6,The One with the Nap Partners,8.9,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,The One with the Nap Partners,8.9,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,6,The One with the Nap Partners,8.9,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,The One with Ross's Library Book,8.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,The One with Ross's Library Book,8.5,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,The One with Ross's Library Book,8.5,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,The One Where Chandler Doesn't Like Dogs,8.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,The One Where Chandler Doesn't Like Dogs,8.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,The One Where Chandler Doesn't Like Dogs,8.2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9,The One with All the Candy,8.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9,The One with All the Candy,8.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9,The One with All the Candy,8.2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,10,The One with the Holiday Armadillo,8.6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,10,The One with the Holiday Armadillo,8.6,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,11,The One with All the Cheesecakes,8.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,11,The One with All the Cheesecakes,8.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,11,The One with All the Cheesecakes,8.6,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,12,The One Where They're Up All Night,8.7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,12,The One Where They're Up All Night,8.7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,12,The One Where They're Up All Night,8.7,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,12,The One Where They're Up All Night,8.7,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,13,The One Where Rosita Dies,8.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,13,The One Where Rosita Dies,8.5,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,13,The One Where Rosita Dies,8.5,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14,The One Where They All Turn Thirty,8.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15,The One with Joey's New Brain,8.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15,The One with Joey's New Brain,8.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15,The One with Joey's New Brain,8.5,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,16,The One with the Truth About London,8.7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,16,The One with the Truth About London,8.7,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,16,The One with the Truth About London,8.7,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,17,The One with the Cheap Wedding Dress,8.4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,17,The One with the Cheap Wedding Dress,8.4,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,18,The One with Joey's Award,8.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18,The One with Joey's Award,8.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,19,The One with Ross and Monica's Cousin,8.7,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,19,The One with Ross and Monica's Cousin,8.7,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,The One with Rachel's Big Kiss,8.5,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,20,The One with Rachel's Big Kiss,8.5,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,21,The One with the Vows,7.5,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,22,The One with Chandler's Dad,8.5,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,22,The One with Chandler's Dad,8.5,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,22,The One with Chandler's Dad,8.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,23,The One with Monica and Chandler's Wedding: Part 1,8.9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,23,The One with Monica and Chandler's Wedding: Part 1,8.9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,23,The One with Monica and Chandler's Wedding: Part 1,8.9,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24,The One with Monica and Chandler's Wedding: Part 2,9.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24,The One with Monica and Chandler's Wedding: Part 2,9.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24,The One with Monica and Chandler's Wedding: Part 2,9.1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,The One After I Do,8.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,The One After I Do,8.7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,The One After I Do,8.7,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,The One with the Red Sweater,9.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,The One with the Red Sweater,9.1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,3,The One Where Rachel Tells...,8.7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,The One Where Rachel Tells...,8.7,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,The One Where Rachel Tells...,8.7,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,4,The One with the Videotape,9.3,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,4,The One with the Videotape,9.3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,5,The One with Rachel's Date,8.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,The One with Rachel's Date,8.2,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,5,The One with Rachel's Date,8.2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,6,The One with the Halloween Party,8.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,6,The One with the Halloween Party,8.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,6,The One with the Halloween Party,8.6,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,7,The One with the Stain,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,7,The One with the Stain,8,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,7,The One with the Stain,8,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,7,The One with the Stain,8,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,The One with the Stripper,8.8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,The One with the Stripper,8.8,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,9,The One with the Rumor,9.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,9,The One with the Rumor,9.3,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,9,The One with the Rumor,9.3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,10,The One with Monica's Boots,8.1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,10,The One with Monica's Boots,8.1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,10,The One with Monica's Boots,8.1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
